	anomaly_score	is_anomaly	is_anomaly_label
167	0.12988169698350593	False	Normal
168	0.15850907776845485	False	Normal
169	0.12970870456768624	False	Normal
170	0.13716061092293114	False	Normal
171	0.15327580787051592	False	Normal
172	0.15701709748586207	False	Normal
173	0.09190460325661765	False	Normal
174	0.09723228295708086	False	Normal
175	0.09769138497712343	False	Normal
176	0.09955030479887284	False	Normal
177	0.14270030076771267	False	Normal
178	0.15549956765016792	False	Normal
179	0.15549956765016792	False	Normal
180	0.1521494654795862	False	Normal
181	0.15762473857750708	False	Normal
182	0.14762539899311483	False	Normal
183	0.14591588208245798	False	Normal
184	0.14734982292697646	False	Normal
185	0.14283600036398292	False	Normal
186	0.1513275239117931	False	Normal
187	0.15027671045453372	False	Normal
188	0.14596523754742946	False	Normal
189	0.1415796274580376	False	Normal
190	0.12151024997518556	False	Normal
191	0.11093465311199929	False	Normal
192	0.15916905697235612	False	Normal
193	0.16164748335177348	False	Normal
194	0.12586500791650285	False	Normal
195	0.12607386754761318	False	Normal
196	0.05566779814876166	False	Normal
197	0.15174181742531756	False	Normal
198	0.15174181742531756	False	Normal
199	0.1516617322473786	False	Normal
200	0.1469343097889414	False	Normal
201	0.15456856249121814	False	Normal
202	0.1320622464546009	False	Normal
203	0.13517408365119027	False	Normal
204	0.1333927149952744	False	Normal
205	0.15398776236797163	False	Normal
206	0.15332088500564695	False	Normal
207	0.14517384805716477	False	Normal
208	0.15312724442857228	False	Normal
209	0.14203766159784964	False	Normal
210	0.14203766159784964	False	Normal
211	0.14203766159784964	False	Normal
212	0.12056633247270715	False	Normal
213	0.15607748124331622	False	Normal
214	0.15743175264918385	False	Normal
215	0.15069792590032394	False	Normal
216	0.14398750398971566	False	Normal
217	-0.07843507279657425	True	Anomaly
218	0.046854760980744814	False	Normal
219	0.04425171032036057	False	Normal
220	0.13113530564229736	False	Normal
221	0.0914074070306844	False	Normal
222	0.09132795422377477	False	Normal
223	0.124838065419423	False	Normal
224	0.15689330439080285	False	Normal
225	0.13369254633213357	False	Normal
226	0.015962969915551406	False	Normal
227	0.015962969915551406	False	Normal
228	0.15920744767746714	False	Normal
229	0.12160028298351394	False	Normal
230	0.06876277992429747	False	Normal
231	0.0659519846243698	False	Normal
232	0.07096613181338135	False	Normal
233	0.14783442915297068	False	Normal
234	0.16302254425619378	False	Normal
235	0.1283838684464632	False	Normal
236	0.13232932161969313	False	Normal
237	0.12871987027096238	False	Normal
238	0.08419339088810401	False	Normal
239	0.1590240097617734	False	Normal
240	0.141492472197063	False	Normal
241	0.15280045981033002	False	Normal
242	0.1398300005292748	False	Normal
243	-0.0023230576646268153	True	Anomaly
244	0.15530045055472247	False	Normal
245	0.09858949458379646	False	Normal
246	0.13991183261682116	False	Normal
247	0.1366298342511169	False	Normal
248	0.12248761439559802	False	Normal
249	0.059469750583823366	False	Normal
250	0.05501068183662228	False	Normal
251	0.020089991155872677	False	Normal
252	0.14818904726912163	False	Normal
253	0.14334542169492565	False	Normal
254	0.1407469916922826	False	Normal
255	0.12029643041529442	False	Normal
256	0.1566613453642881	False	Normal
257	0.14357740828255722	False	Normal
258	0.1291663617504814	False	Normal
259	0.15859697692306807	False	Normal
260	0.10972755112934718	False	Normal
261	0.14904619237700428	False	Normal
262	0.15713258416902015	False	Normal
263	0.044998720036220796	False	Normal
264	-0.043485992546167695	True	Anomaly
265	0.1262492161330645	False	Normal
266	0.15777122567802015	False	Normal
267	0.04173402410447835	False	Normal
268	0.15183232136181374	False	Normal
269	0.1464414665161073	False	Normal
270	0.1414726051286228	False	Normal
271	0.09550956951155348	False	Normal
272	0.041808667953799616	False	Normal
273	0.14586475085905765	False	Normal
274	0.1308732352343766	False	Normal
275	0.12535595472673539	False	Normal
276	0.15047488546272986	False	Normal
277	0.13532832113748317	False	Normal
278	0.1422202466048781	False	Normal
279	0.14671642902574672	False	Normal
280	0.14671642902574672	False	Normal
281	0.13835298625844122	False	Normal
282	0.1393874520612407	False	Normal
283	0.1492726388906211	False	Normal
284	0.15631102519333884	False	Normal
285	0.1471640642432872	False	Normal
286	0.11890647085240835	False	Normal
287	0.15563820717192345	False	Normal
288	0.11695431802617595	False	Normal
289	0.1081585170085545	False	Normal
290	0.1537149931030039	False	Normal
291	0.1620359156889471	False	Normal
292	0.13621695234966957	False	Normal
293	0.13813208005604377	False	Normal
294	0.1380488651935965	False	Normal
295	0.14925991754736312	False	Normal
296	0.14696392604341968	False	Normal
297	0.12403984360423337	False	Normal
298	0.11298308733608964	False	Normal
299	0.12170487953273096	False	Normal
300	0.1520735802350785	False	Normal
301	0.15293749163147025	False	Normal
302	0.1520735802350785	False	Normal
303	0.05535386103754053	False	Normal
304	0.12398979402679583	False	Normal
305	0.1471563925926585	False	Normal
306	0.1642454786031104	False	Normal
307	0.13848122823664855	False	Normal
308	0.16045579250040842	False	Normal
309	0.15164187770298837	False	Normal
310	0.07551436203651718	False	Normal
311	0.15777981651792222	False	Normal
312	0.14212904627056333	False	Normal
313	0.16297242685823532	False	Normal
314	0.15260391375491483	False	Normal
315	0.15480793876952004	False	Normal
316	0.1483810001331085	False	Normal
317	0.13099127233230362	False	Normal
318	0.15509604335958788	False	Normal
319	0.1157741461844482	False	Normal
320	0.14065007736101026	False	Normal
321	0.15908996864806224	False	Normal
322	0.12586884771354362	False	Normal
323	0.12832190471396626	False	Normal
324	0.1629498578896892	False	Normal
325	0.0463691321926637	False	Normal
326	-0.011283767936482891	True	Anomaly
327	0.027466506344669073	False	Normal
328	0.04571077494737419	False	Normal
329	0.10426487762893744	False	Normal
330	0.15487775718751007	False	Normal
331	-0.13304817344533526	True	Anomaly
332	-0.13304817344533526	True	Anomaly
333	0.09190384517476569	False	Normal
334	0.012707052903526306	False	Normal
335	0.0909204273396923	False	Normal
336	0.11924959728041973	False	Normal
337	0.14846294640994645	False	Normal
338	0.09520310501991813	False	Normal
339	0.1424182365280135	False	Normal
340	0.14484216405975447	False	Normal
341	0.1419166468781055	False	Normal
342	0.1365887253408371	False	Normal
343	0.13506900689151308	False	Normal
344	0.12478307768470848	False	Normal
345	0.13719013400361768	False	Normal
346	0.1528861387525146	False	Normal
347	0.1035898091194783	False	Normal
348	0.14497147151462658	False	Normal
349	0.1386198461561502	False	Normal
350	0.1279198053429445	False	Normal
351	0.1383172326958068	False	Normal
352	0.1285502322476219	False	Normal
353	0.1428427901859603	False	Normal
354	0.12244825086419964	False	Normal
355	0.13943345525982886	False	Normal
356	0.02595624195488888	False	Normal
357	0.026276864997515026	False	Normal
358	0.13603797900900022	False	Normal
359	0.14806796074591078	False	Normal
360	0.14424181559819843	False	Normal
361	0.1457469798795809	False	Normal
362	0.14364479055804175	False	Normal
363	0.13492873835331054	False	Normal
364	0.13379664972201138	False	Normal
365	0.03312509522330376	False	Normal
366	0.1596257474643264	False	Normal
367	0.15023898523807738	False	Normal
368	0.1552705090555978	False	Normal
369	0.13412428573313168	False	Normal
370	0.1315683999559914	False	Normal
371	0.1492669329102695	False	Normal
372	0.14162511177129017	False	Normal
373	0.15334721125656503	False	Normal
374	0.14366807397028414	False	Normal
375	0.15314526987384258	False	Normal
376	0.1247138749065348	False	Normal
377	0.09386717737572509	False	Normal
378	0.14708009525874938	False	Normal
379	0.14728786646933206	False	Normal
380	-0.03806945962160435	True	Anomaly
381	0.1452438059563012	False	Normal
382	0.13467340177071135	False	Normal
383	0.04953924383236702	False	Normal
384	0.12180740320903644	False	Normal
385	0.13863205596382228	False	Normal
386	0.16074478555015725	False	Normal
387	0.13864418804160278	False	Normal
388	0.005139095879084066	False	Normal
389	0.16086652329220252	False	Normal
390	0.15961254187953983	False	Normal
391	0.11672195466640461	False	Normal
392	0.15484117388781043	False	Normal
393	0.14492383901463912	False	Normal
394	0.1400783305448755	False	Normal
395	0.1466222775801485	False	Normal
396	0.14464104643094278	False	Normal
397	0.15674159936351995	False	Normal
398	0.13066849383891022	False	Normal
399	0.03511071368428326	False	Normal
400	0.06645995690076306	False	Normal
401	-0.018466262549045154	True	Anomaly
402	0.13437478338725029	False	Normal
403	0.13433616872337184	False	Normal
404	0.14702734533768214	False	Normal
405	0.15500305338285086	False	Normal
406	0.13390566533792092	False	Normal
407	0.15145623642254824	False	Normal
408	0.15834844527426017	False	Normal
409	0.12619942220515085	False	Normal
410	0.1156437969990598	False	Normal
411	0.15599707950355163	False	Normal
412	0.15089177869029763	False	Normal
413	0.15224326403981764	False	Normal
414	0.16338623222871873	False	Normal
415	0.15321971324658873	False	Normal
416	0.14877044981392068	False	Normal
417	0.06634109598106058	False	Normal
418	0.08523281894189161	False	Normal
419	0.08523281894189161	False	Normal
420	0.12589155964038473	False	Normal
421	0.14420631987572768	False	Normal
422	0.15588677203378548	False	Normal
423	0.15588677203378548	False	Normal
424	0.15588677203378548	False	Normal
425	0.15588677203378548	False	Normal
426	0.14712742002384682	False	Normal
427	0.1306468187646131	False	Normal
428	0.12934103288380983	False	Normal
429	0.15554580617311053	False	Normal
430	0.15304890181322306	False	Normal
431	0.1286698876834192	False	Normal
432	0.14811034700135672	False	Normal
433	0.06913768145285665	False	Normal
434	0.13166477194799792	False	Normal
435	0.15601924793848526	False	Normal
436	0.15579204279389525	False	Normal
437	0.15601924793848526	False	Normal
438	0.15601924793848526	False	Normal
439	0.15601924793848526	False	Normal
440	0.15309006382052393	False	Normal
441	0.13255848456378172	False	Normal
442	0.1220373075034642	False	Normal
443	0.15301911779805943	False	Normal
444	0.14576727593173805	False	Normal
445	0.1481780542399837	False	Normal
446	0.1538899041811676	False	Normal
447	0.13737480968904742	False	Normal
448	0.13393066526434233	False	Normal
449	0.11826911521855843	False	Normal
450	0.14480578827178808	False	Normal
451	0.14689946235214013	False	Normal
452	0.149175134340794	False	Normal
453	-0.07703626098852734	True	Anomaly
454	0.06556665003568202	False	Normal
455	0.06656261052499662	False	Normal
456	0.06911062179109995	False	Normal
457	0.1420816115304689	False	Normal
458	0.16303485760366343	False	Normal
459	0.10449880825236912	False	Normal
460	0.048073247530254326	False	Normal
461	0.15812570212338628	False	Normal
462	0.14695739287385073	False	Normal
463	0.125491959261662	False	Normal
464	0.06608200915775497	False	Normal
465	0.09984358831903023	False	Normal
466	0.10919508310488424	False	Normal
467	0.12183664126135996	False	Normal
468	0.11331061339312526	False	Normal
469	0.14772576113912533	False	Normal
470	0.08634238861984483	False	Normal
471	0.15048432521433114	False	Normal
472	0.12500171323281106	False	Normal
473	0.12635013115002214	False	Normal
474	0.15807491001553597	False	Normal
475	0.11168195574847495	False	Normal
476	0.15704443152764014	False	Normal
477	0.11030516934998263	False	Normal
478	0.09864937295079751	False	Normal
479	0.14244641596665092	False	Normal
480	0.1532618386213892	False	Normal
481	0.15430368266499161	False	Normal
482	0.1573687230370071	False	Normal
483	0.15642571404514033	False	Normal
484	0.15741428850174743	False	Normal
485	0.15602127163573276	False	Normal
486	0.13736778055165766	False	Normal
487	0.1296920126594912	False	Normal
488	0.12089961160783019	False	Normal
489	-0.13707693350617656	True	Anomaly
490	0.1551241970115984	False	Normal
491	0.15952866126608628	False	Normal
492	0.15341504981004983	False	Normal
493	0.09621256892280905	False	Normal
494	0.15237665459929445	False	Normal
495	0.15446611551463657	False	Normal
496	0.1566046260652767	False	Normal
497	0.15626826143107697	False	Normal
498	0.15498110262463632	False	Normal
499	0.14898248783072032	False	Normal
500	0.14489212164211474	False	Normal
501	0.1414252370259022	False	Normal
502	0.1408922189479051	False	Normal
503	0.09417663977300639	False	Normal
504	0.13896628064177574	False	Normal
505	0.13392449154494757	False	Normal
506	0.12942371083836302	False	Normal
507	0.1571301561303271	False	Normal
508	0.13965468075099519	False	Normal
509	0.13856868820298734	False	Normal
510	0.13965468075099519	False	Normal
511	0.1358220166204563	False	Normal
512	0.1381894500351314	False	Normal
513	0.13856868820298734	False	Normal
514	0.14292072665110944	False	Normal
515	0.12474110752060019	False	Normal
516	0.1227934650154156	False	Normal
517	0.12453150346500741	False	Normal
518	0.12453150346500741	False	Normal
519	0.15892807891213473	False	Normal
520	0.15213220294172125	False	Normal
521	0.15532468582362646	False	Normal
522	0.16018826424860566	False	Normal
523	0.13777083375346283	False	Normal
524	0.15424286356798733	False	Normal
525	0.1434995602350736	False	Normal
526	0.15371574990396858	False	Normal
527	0.1434995602350736	False	Normal
528	0.13817659994254405	False	Normal
529	0.14605343740057014	False	Normal
530	0.1521232977623841	False	Normal
531	-0.06988907790256793	True	Anomaly
532	0.1296193298023378	False	Normal
533	0.13217660401694492	False	Normal
534	0.1312361444917537	False	Normal
535	0.13256214465637822	False	Normal
536	0.13256214465637822	False	Normal
537	0.1474379619754015	False	Normal
538	0.12610722435633942	False	Normal
539	0.15101566270474076	False	Normal
540	0.15339797913470937	False	Normal
541	0.15235340552246246	False	Normal
542	0.15324000963588913	False	Normal
543	0.09053300465301761	False	Normal
544	0.0661219230844981	False	Normal
545	0.12491245945744434	False	Normal
546	0.13404301373342375	False	Normal
547	0.14704592565162594	False	Normal
548	-0.04467930828971722	True	Anomaly
549	0.15416614510148485	False	Normal
550	0.15075871323441115	False	Normal
551	0.1517862413239009	False	Normal
552	0.1517862413239009	False	Normal
553	0.15335212923037272	False	Normal
554	0.1253993920525081	False	Normal
555	0.1397091866390165	False	Normal
556	0.1508202380191705	False	Normal
557	0.14884143992971594	False	Normal
558	0.11582765715038607	False	Normal
559	0.15121582479177398	False	Normal
560	0.15016467470072065	False	Normal
561	0.149132361604284	False	Normal
562	0.15010472116128387	False	Normal
563	0.15142865310968306	False	Normal
564	0.14961952244043364	False	Normal
565	0.15382388378612183	False	Normal
566	0.10271060830637285	False	Normal
567	0.10272546589567566	False	Normal
568	0.10271060830637285	False	Normal
569	0.1469923872864033	False	Normal
570	0.14805306914844507	False	Normal
571	0.14728982648422528	False	Normal
572	0.1544965614730015	False	Normal
573	0.09626570955793934	False	Normal
574	0.148670812044226	False	Normal
575	0.14733640535678777	False	Normal
576	0.11744871328876616	False	Normal
577	0.1431423862210952	False	Normal
578	0.14657660922567423	False	Normal
579	0.14763854037592322	False	Normal
580	0.14756787515929565	False	Normal
581	0.11711503673756851	False	Normal
582	0.1564145744695724	False	Normal
583	0.1560540614121056	False	Normal
584	0.15744694548877097	False	Normal
585	0.15806016254678906	False	Normal
586	0.15925937879923857	False	Normal
587	0.16018573469357295	False	Normal
588	0.15916161771434123	False	Normal
589	0.16018573469357295	False	Normal
590	0.16018573469357295	False	Normal
591	0.16018573469357295	False	Normal
592	0.161521147764497	False	Normal
593	0.15975649089992533	False	Normal
594	0.1587310802850162	False	Normal
595	0.1587310802850162	False	Normal
596	0.15954381958738334	False	Normal
597	0.1583729978620645	False	Normal
598	0.15975649089992533	False	Normal
599	0.15975649089992533	False	Normal
600	0.14864385668895497	False	Normal
601	0.14864385668895497	False	Normal
602	-0.07622872045922446	True	Anomaly
603	-0.07854989528828549	True	Anomaly
604	-0.07752728165815514	True	Anomaly
605	-0.07622872045922446	True	Anomaly
606	-0.06953124200363958	True	Anomaly
607	0.1446997987139682	False	Normal
608	0.15049078256493115	False	Normal
609	0.15120732456180852	False	Normal
610	0.10119059181752532	False	Normal
611	0.14642571616803224	False	Normal
612	0.1450237137995654	False	Normal
613	0.14812676302025468	False	Normal
614	0.15138683061221303	False	Normal
615	0.14642571616803224	False	Normal
616	0.13920250263165423	False	Normal
617	0.14121052596592626	False	Normal
618	0.14852878716864232	False	Normal
619	0.12299169022103457	False	Normal
620	0.15350901910963305	False	Normal
621	0.13918092343720284	False	Normal
622	0.13519959752927513	False	Normal
623	0.13794394151921074	False	Normal
624	0.0969224221161103	False	Normal
625	0.11061354220423969	False	Normal
626	0.054642247300264124	False	Normal
627	0.1260649692515105	False	Normal
628	0.14535132516868615	False	Normal
629	0.14631166929283973	False	Normal
630	0.14686808864722678	False	Normal
631	0.12419777527378995	False	Normal
632	0.14922684524576774	False	Normal
633	0.14984590981258905	False	Normal
634	0.14922684524576774	False	Normal
635	0.10938154573013514	False	Normal
636	0.16084589597049326	False	Normal
637	0.15724479570364985	False	Normal
638	0.1586328576421588	False	Normal
639	0.15337262231330684	False	Normal
640	-0.07445678622688001	True	Anomaly
641	0.15535559148624678	False	Normal
642	0.14098460453574518	False	Normal
643	0.15311396601083987	False	Normal
644	0.0969779849581866	False	Normal
645	0.10965981359954946	False	Normal
646	0.07829575715917864	False	Normal
647	0.12041657939323058	False	Normal
648	0.043522188350578306	False	Normal
649	0.1024706886479197	False	Normal
650	0.131461454986338	False	Normal
651	0.11475466917847676	False	Normal
652	0.048590042689912016	False	Normal
653	0.1298392824781297	False	Normal
654	0.15937488789528176	False	Normal
655	0.10773078131891056	False	Normal
656	0.13839959222847525	False	Normal
657	0.12349425785305251	False	Normal
658	0.13824028220543466	False	Normal
659	0.1527602115465021	False	Normal
660	0.1535978642337732	False	Normal
661	0.14111826453997417	False	Normal
662	0.09933950321678003	False	Normal
663	0.12950305973944032	False	Normal
664	0.12398344938923034	False	Normal
665	0.1610931489026075	False	Normal
666	0.1425342833686586	False	Normal
667	0.15867481770551506	False	Normal
668	0.07122992772437658	False	Normal
669	0.14872050662678554	False	Normal
670	0.14674855913200646	False	Normal
671	0.15108175641992805	False	Normal
672	0.12264292221530299	False	Normal
673	0.13946475591840263	False	Normal
674	0.1497618996612724	False	Normal
675	0.14195135311833734	False	Normal
676	0.1418690165329216	False	Normal
677	0.1682869268141392	False	Normal
678	0.14715994439568175	False	Normal
679	0.15029680527600847	False	Normal
680	0.12361299280799082	False	Normal
681	0.15056450771247026	False	Normal
682	0.14459604883956428	False	Normal
683	0.14897433604985139	False	Normal
684	0.10236575916143797	False	Normal
685	0.053775858280213584	False	Normal
686	0.1571925946448809	False	Normal
687	0.15335375141134283	False	Normal
688	0.15120454511659598	False	Normal
689	0.12281062741337656	False	Normal
690	0.12255533989341122	False	Normal
691	0.049518187269499025	False	Normal
692	0.10135212156036483	False	Normal
693	0.13105703441195243	False	Normal
694	0.11599030385261344	False	Normal
695	0.06860371719259878	False	Normal
696	0.0725504866438848	False	Normal
697	0.13158156377322994	False	Normal
698	0.14754491387197483	False	Normal
699	0.011641063068417723	False	Normal
700	0.0019591328098469973	False	Normal
701	0.10374891537226655	False	Normal
702	0.13790238733125693	False	Normal
703	0.12464499960452757	False	Normal
704	0.14822471531020448	False	Normal
705	0.09114160265494048	False	Normal
706	0.07233833087589653	False	Normal
707	0.10535534813289565	False	Normal
708	0.15359015489821354	False	Normal
709	0.13995448164743235	False	Normal
710	0.15005107011003804	False	Normal
711	0.14871551844839548	False	Normal
712	0.003597709773314861	False	Normal
713	0.12805111551776077	False	Normal
714	0.09914389424338632	False	Normal
715	0.15343032588611905	False	Normal
716	0.15482754381914865	False	Normal
717	0.13415596220174458	False	Normal
718	0.14779336566798779	False	Normal
719	0.1438152470539117	False	Normal
720	0.13874010937486514	False	Normal
721	0.1560925042690302	False	Normal
722	0.030602565763935274	False	Normal
723	0.06040749317850541	False	Normal
724	0.14263940078407333	False	Normal
725	-0.022254152401253058	True	Anomaly
726	0.12362606674829135	False	Normal
727	0.15869834291054657	False	Normal
728	0.0863485275221178	False	Normal
729	0.1215598132484011	False	Normal
730	0.16664573149186523	False	Normal
731	0.14843801541997537	False	Normal
732	0.11800415408650367	False	Normal
733	0.11800415408650367	False	Normal
734	0.13439446550540946	False	Normal
735	0.1442426998600172	False	Normal
736	0.1501979427739058	False	Normal
737	0.14422293563232436	False	Normal
738	0.1218467705659535	False	Normal
739	0.13969173986327493	False	Normal
740	0.1649975594593795	False	Normal
741	0.15132663600627155	False	Normal
742	0.13465316593058613	False	Normal
743	0.11930257549587292	False	Normal
744	0.15563466301912582	False	Normal
745	0.1528019199091385	False	Normal
746	0.14862069091210273	False	Normal
747	0.16283925000732868	False	Normal
748	0.1435587127636423	False	Normal
749	0.1670881839430149	False	Normal
750	0.1319282427628129	False	Normal
751	0.0820464596201631	False	Normal
752	0.075120091128276	False	Normal
753	0.1460040886287221	False	Normal
754	-0.11826764490145303	True	Anomaly
755	0.10727536284771988	False	Normal
756	0.12624712512081243	False	Normal
757	0.05912338073612222	False	Normal
758	0.15946091527033834	False	Normal
759	0.15277835835317988	False	Normal
760	0.15844344319592363	False	Normal
761	0.16099183513146997	False	Normal
762	0.14360668831963436	False	Normal
763	0.13138519391736486	False	Normal
764	-0.15111419026341733	True	Anomaly
765	0.14965669062333514	False	Normal
766	0.14558035260518248	False	Normal
767	0.03223910986356121	False	Normal
768	0.07002485734576902	False	Normal
769	0.07288299975379514	False	Normal
770	0.14827254208591745	False	Normal
771	0.11770499009051	False	Normal
772	0.12370018212512607	False	Normal
773	0.12759522889707264	False	Normal
774	0.11506520320260982	False	Normal
775	0.135258832500889	False	Normal
776	0.11603298984094257	False	Normal
777	0.16084054242708679	False	Normal
778	0.15033676715506483	False	Normal
779	0.07135280873118544	False	Normal
780	0.15836262693498288	False	Normal
781	0.13587043729116088	False	Normal
782	0.11298308733608964	False	Normal
783	0.1433934158199091	False	Normal
784	0.1134695786609417	False	Normal
785	0.14488859168182155	False	Normal
786	0.10384444217146599	False	Normal
787	0.07978956643623836	False	Normal
788	0.13787668955646343	False	Normal
789	0.06161744774054839	False	Normal
790	0.15599569860067103	False	Normal
791	0.1560636637395546	False	Normal
792	0.1474054087478947	False	Normal
793	0.14538103488033227	False	Normal
794	0.1372494241815912	False	Normal
795	0.15507420632375657	False	Normal
796	0.14620378725489275	False	Normal
797	0.14483368690683895	False	Normal
798	0.15524178562025015	False	Normal
799	0.15734583650383377	False	Normal
800	0.04627833119136526	False	Normal
801	0.15129340508309091	False	Normal
802	0.14361306556016007	False	Normal
803	0.13326235172648565	False	Normal
804	0.13563186734629	False	Normal
805	0.10853282283304483	False	Normal
806	0.16088108116617766	False	Normal
807	0.15875679302322498	False	Normal
808	0.1362517124448135	False	Normal
809	0.10780035628791723	False	Normal
810	0.16222712893400126	False	Normal
811	0.16014751489834372	False	Normal
812	0.16222712893400126	False	Normal
813	0.08945767038853192	False	Normal
814	0.07388616339909027	False	Normal
815	0.10052552024342298	False	Normal
