2019-12-02 02:51:14	Mars	Brave	iOS	/ad_click?n=1&f=1&d=arbeit-zuhause.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=3633&q=dsect%20medusan&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 19:41:24	Mercury	Chrome	Android	/ad_click?n=1&f=1&d=octopart.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=18033&q=fo&ct=SG&kl=wt-wt&kp=-1	
2019-12-02 06:26:34	Mars	Edge	Android	/ad_click?n=1&f=1&d=store.nba.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=7542&q=jer%20sarod&ct=FR&kl=wt-wt&kp=-1&lsexp1=a	
2019-12-02 15:45:16	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.pricehoo.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4907&q=slopely%20ab%20maw&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 15:00:22	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.amazon.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4688&q=lispund%20stend&ct=AT&kl=wt-wt&kp=-1&bkl=wikipedia_german_deep	
2019-12-02 08:54:04	Mercury	Chrome	Android	/ad_click?n=1&f=1&d=store.nba.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2725&q=jer&ct=SG&kl=wt-wt&kp=-1&om=news:i:1	
2019-12-02 16:08:52	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.i-run.fr&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=8633&q=glimpsing%20mammee%20s%20stop%20closeness&ct=FR&kl=fr-fr&kp=-1	
2019-12-02 13:12:59	Mars	UCBrowser	Android	/ad_click?n=1&f=1&d=www.mabeo-direct.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=def&adx_name=none&ttc=72853&q=vitochemic%20prebasilar%20mahmal&ct=FR&kl=fr-fr&kp=-2&lsexp1=b	
2019-12-02 18:49:11	Earth	Safari	Android	/ad_click?n=1&f=1&d=www.amazon.ca&sld=0&st=mobile_search_intl&nt=0&r=1&adx=def&adx_name=none&ttc=41034&q=dx%20janet%20kendir%20cited&ct=CA&kl=wt-wt&kp=-1	
2019-12-02 18:43:00	Venus	Edge	Android	/ad_click?n=1&f=1&d=www.autotrader.ca&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1659&q=ns%20redefiance%20tartars&ct=CA&kl=ca-en&kp=-1	
2019-12-02 18:44:08	Venus	Edge	Android	/ad_click?n=1&f=1&d=www.autotrader.ca&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=408&q=ns%20redefiance%20tartars&ct=CA&kl=ca-en&kp=-1&bkl=r1-1	
2019-12-02 15:50:06	Earth	Safari	Android	/ad_click?n=1&f=1&d=www.booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=7730&q=hye%20moling%20sumerology&ct=SE&kl=wt-wt&kp=-1&lsexp1=a	
2019-12-02 08:12:50	Saturn	Chrome	Android	/ad_click?n=1&f=1&d=www.pflegeFAIRmittlung.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=23677&q=befrocked%20cercopidae%20hyperanacinesia&ct=DE&kl=de-de&kp=-1	
2019-12-02 09:05:07	Mars	Brave	iOS	/ad_click?n=1&f=1&d=www.heine.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=8057&q=svelt%20mirkish&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 11:39:05	Jupiter	Chrome	Android	/ad_click?n=1&f=1&d=www.bookbub.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4054&q=cre%20sofa%20vester&ct=IN&kl=wt-wt&kp=-1	
2019-12-02 15:25:13	Mars	Safari	iOS	/ad_click?n=1&f=1&d=www.amazon.fr&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=68733&q=dinero%20sneaks%20teather&ct=FR&kl=fr-fr&kp=-1	
2019-12-02 07:19:24	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.chavesnamao.com.br&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=8088&q=earls%20j7%20bant&ct=BR&kl=br-pt&kp=-2	
2019-12-02 12:10:36	Mars	Safari	Android	/ad_click?n=1&f=1&d=ek-notarissen.nl&sld=0&st=mobile_search_intl&nt=0&r=0&adx=def&adx_name=none&ttc=1875&q=teneriffe%20austemper&ct=NL&kl=wt-wt&kp=-1&bkl=r1-0	
2019-12-02 19:10:23	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.flicksmore.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=5982&q=twosomes&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 09:44:22	Saturn	Chrome	Android	/ad_click?n=1&f=1&d=www.budgetair.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1652&q=jodo%20fucused&ct=IN&kl=wt-wt&kp=-1	
2019-12-02 04:33:22	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.manomano.fr&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=76213&q=ws%20dyn%20sukkah%20tv%20mankin%20tea%20coseat&ct=FR&kl=fr-fr&kp=-1	
2019-12-02 15:47:46	Mars	Safari	iOS	/ad_click?n=1&f=1&d=www.rentalcars.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=3683&q=lipse%20maw%20arache%20f4%20ust&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 10:29:19	Jupiter	Edge	Android	/ad_click?n=1&f=1&d=www.a2bcarrentals.com.au&sld=0&st=mobile_search_intl&nt=0&r=1&adx=none&adx_name=none&ttc=26812&q=lipse%20maw%20arache%20daffed%20bedsheets&ct=AU&kl=wt-wt&kp=-1&bkl=r1-8	
2019-12-02 10:17:17	Jupiter	Edge	Android	/ad_click?n=1&f=1&d=www.apexrentals.com.au&sld=0&st=mobile_search_intl&nt=0&r=1&adx=none&adx_name=none&ttc=59126&q=lipse%20maw%20arache%20daffed%20bedsheets&ct=AU&kl=wt-wt&kp=-1	
2019-12-02 14:37:22	Mars	Chrome	iOS	/ad_click?n=1&f=1&d=www.livingsocial.ie&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2014&q=lipse%20t%20oncosis%20dag%20face%20kettrin&ct=IE&kl=wt-wt&kp=-1	
2019-12-02 04:56:06	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.nissan.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1841&q=lipse%20ipilipil%20rins%20ui&ct=GB&kl=uk-en&kp=-1&bkl=r1-0	
2019-12-02 11:13:32	Venus	Safari	Android	/ad_click?n=1&f=1&d=www.cheapflights.ca&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=6392&q=lipse%20gunster&ct=CA&kl=wt-wt&kp=-2&lsexp1=b	
2019-12-02 08:24:59	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.test.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=25482&q=fibulare%20lazarette&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 08:30:40	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.bosch-home.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2697&q=fibulare%20lazarette%20harv%20echinodorus&ct=DE&kl=wt-wt&kp=-1&bkl=r1-2	
2019-12-02 08:31:17	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.bosch-home.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1257&q=fibulare%20lazarette%20harv%20echinodorus&ct=DE&kl=wt-wt&kp=-1&bkl=ra-0	
2019-12-02 12:48:06	Mars	Safari	Android	/ad_click?n=1&f=1&d=www.motorcyclelive.co.uk&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=46298&q=hap%20kays%20fuzz%20fole&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 12:03:28	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1888&q=clues%20fireboot%20welk%20wt%20slitch%20ot%20yawy&ct=GB&kl=uk-en&kp=1&bkl=r1-0	
2019-12-02 17:12:31	Earth	UCBrowser	Android	/ad_click?n=1&f=1&d=www.amazon.ca&sld=0&st=mobile_search_intl&nt=0&r=0&adx=def&adx_name=none&ttc=16015&q=webs%20fow%20crees%20isolate%20mac%20fawe%20woomp&ct=CA&kl=ca-en&kp=-2&lsexp1=a	
2019-12-02 12:08:14	Jupiter	Safari	iOS	/ad_click?n=1&f=1&d=www.virginaustralia.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=38070&q=lipse%20gunster%20tent%20erethizon%20cq%20echards&ct=AU&kl=wt-wt&kp=-1	
2019-12-02 11:52:12	Jupiter	Safari	iOS	/ad_click?n=1&f=1&d=www.virginaustralia.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=5701&q=lipse%20gunster%20tent%20erethizon%20cq%20echards&ct=AU&kl=wt-wt&kp=-1	
2019-12-02 09:17:01	Jupiter	Edge	Android	/ad_click?n=1&f=1&d=www.cheapflights.com.au&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1717&q=lipse%20gunster%20daffed%20cq%20arras&ct=AU&kl=wt-wt&kp=-2	
2019-12-02 15:35:33	Mars	Edge	Android	/ad_click?n=1&f=1&d=quote.flightcentre.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4434&q=lipse%20gunster%20cq%20gewgawish&ct=GB&kl=uk-en&kp=-1	
2019-12-02 01:28:11	Jupiter	Brave	iOS	/ad_click?n=1&f=1&d=www.webjet.com.au&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1447&q=lipse%20gunster%20cq%20peafowls&ct=AU&kl=wt-wt&kp=-1	
2019-12-02 15:05:36	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.qatarairways.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2042&q=lipse%20gunster%20cq%20nixie%20tent%20releve&ct=IE&kl=wt-wt&kp=-1	
2019-12-02 07:05:19	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.expedia.co.uk&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2257&q=lipse%20gunster%20cq%20hethen&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 07:04:02	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.klm.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2805&q=lipse%20gunster%20cq%20kettrin%20hethen&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 13:36:49	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.expedia.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2944&q=lipse%20gunster%20cq%20dildos%20trickily&ct=CH&kl=wt-wt&kp=-1	
2019-12-02 01:48:03	Jupiter	Safari	iOS	/ad_click?n=1&f=1&d=www.childrensplace.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1664&q=lipse%20garse%20parasol%20regrafting&ct=AU&kl=wt-wt&kp=-1	
2019-12-02 07:03:45	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.tui.co.uk&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=10605&q=lipse%20nettles%20liberalizing&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 13:57:16	Earth	Edge	Android	/ad_click?n=1&f=1&d=www.trivago.ca&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=7357&q=lipse%20tours&ct=CA&kl=wt-wt&kp=-1	
2019-12-02 11:43:43	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=17224&q=lipse%20tours%20planigram&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 09:41:05	Saturn	Chrome	Android	/ad_click?n=1&f=1&d=www.booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=9627&q=lipse%20tours%20f4%20crozzly&ct=IN&kl=wt-wt&kp=-1&bkl=r1-1	
2019-12-02 13:54:56	Mars	Brave	iOS	/ad_click?n=1&f=1&d=www.trivago.co.uk&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=97118&q=lipse%20tours%20nonylenic&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 14:33:15	Saturn	Chrome	Android	/ad_click?n=1&f=1&d=www.goibibo.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4208&q=lipse%20ingene%20f4%20crozzly&ct=IN&kl=in-en&kp=-1	
2019-12-02 02:31:03	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2269&q=lipse%20ingene%20spry%20blotty%20belaud&ct=GB&kl=wt-wt&kp=-1&bkl=r1-0	
2019-12-02 04:39:05	Mars	Chrome	Android	/ad_click?n=1&f=1&d=likes.global&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2586&q=lipse%20blackbush%20aloisiite&ct=GB&kl=wt-wt&kp=-2	
2019-12-02 15:26:49	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.stihl.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4937&q=swami%20womanhouse%20ononis&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 14:38:08	Saturn	Chrome	Android	/ad_click?n=1&f=1&d=poshmark.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=7187&q=aspidiske%20dag%20tuple%20nomnem&ct=IN&kl=wt-wt&kp=-1	
2019-12-02 02:24:58	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.preis.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=33208&q=esthesioneurosis&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 14:52:06	Mars	UCBrowser	Android	/ad_click?n=1&f=1&d=www.amazon.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=14258&q=coral%20flavours&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 13:17:36	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.fairtoner.de&sld=0&st=mobile_search_intl&nt=0&r=1&adx=none&adx_name=none&ttc=44682&q=n9%20appetency%20cecum%20styan&ct=DE&kl=de-de&kp=-2	
2019-12-02 06:22:35	Mars	Chrome	iOS	/ad_click?n=1&f=1&d=www.diy.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1637&q=lipse%20unprompt%20unfreely%20r%20a&ct=GB&kl=uk-en&kp=-1	
2019-12-02 06:10:21	Mars	UCBrowser	Android	/ad_click?n=1&f=1&d=MicroDream.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=12198&q=lipse%20wd&ct=GB&kl=wt-wt&kp=-1&lsexp1=b	
2019-12-02 13:55:21	Mars	Edge	Android	/ad_click?n=1&f=1&d=property.mitula.co.uk&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=16489&q=lipse%20hermitlike%20f4%20collyrie&ct=GB&kl=wt-wt&kp=-1&lsexp1=b	
2019-12-02 12:44:45	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.nederlandseloterij.nl&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1056&q=autosymnoia%20sarongs&ct=NL&kl=nl-nl&kp=-2&lsexp1=a	
2019-12-02 14:07:55	Earth	Brave	iOS	/ad_click?n=1&f=1&d=www.sightseeingpass.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4725&q=soy%20morsels%20liz%20kn%20rug%20xysti&ct=CA&kl=wt-wt&kp=-1&bkl=r1-1	
2019-12-02 17:40:49	Mars	Safari	Android	/ad_click?n=1&f=1&d=www.airbnb.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4098&q=gowpen%20noncoherency&ct=NO&kl=wt-wt&kp=-1&bkl=r1-1	
2019-12-02 07:36:06	Mars	UCBrowser	Android	/ad_click?n=1&f=1&d=www.amazon.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=1749&q=falla%20tankle%20wagati&ct=AT&kl=wt-wt&kp=-1&lsexp1=a	
2019-12-02 02:03:57	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.cheaptickets.nl&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=3263&q=lipse%20boaster&ct=NL&kl=wt-wt&kp=-1&lsexp1=a	
2019-12-02 11:24:13	Earth	Edge	Android	/ad_click?n=1&f=1&d=www.amazon.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=14002&q=sabdariffa%20pf%20begani&ct=DE&kl=wt-wt&kp=-1&lsexp1=a	
2019-12-02 14:57:26	Mars	Safari	iOS	/ad_click?n=1&f=1&d=Booking.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=4471&q=sheetrock%20tours&ct=NL&kl=wt-wt&kp=-1	
2019-12-02 08:50:33	Mars	Safari	Android	/ad_click?n=1&f=1&d=mediamarkt.de&sld=0&st=mobile_search_intl&nt=0&r=0&adx=def&adx_name=none&ttc=23158&q=sory%20antelope%20nim%20humilation&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 15:28:12	Mars	UCBrowser	Android	/ad_click?n=1&f=1&d=www.cvtotaal.nl&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=5635&q=bubby&ct=NL&kl=nl-nl&kp=-1	
2019-12-02 14:54:38	Mars	Chrome	Android	/ad_click?n=1&f=1&d=www.o2.co.uk&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=3667&q=unsame%20aux%20yed&ct=GB&kl=wt-wt&kp=-1	
2019-12-02 11:25:50	Mars	Edge	Android	/ad_click?n=1&f=1&d=www.hufworldwide.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=2797&q=csw&ct=LU&kl=wt-wt&kp=-1	
2019-12-02 03:45:35	Earth	Chrome	Android	/ad_click?n=1&f=1&d=emerilairfryer360.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15200&q=nosewing%20umu%20wrapt&ct=FR&kl=wt-wt&kp=-1	
2019-12-02 12:25:41	Earth	Chrome	Android	/ad_click?n=1&f=1&d=emerilairfryer360.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15945&q=nosewing%20umu%20wrapt&ct=ES&kl=wt-wt&kp=-1	
2019-12-02 05:47:10	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.amazon.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15318&q=nosewing%20keest&ct=IT&kl=wt-wt&kp=-1	
2019-12-02 04:32:27	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.amazon.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15427&q=nosewing%20keest&ct=RU&kl=wt-wt&kp=-1	
2019-12-02 04:54:46	Earth	Chrome	Android	/ad_click?n=1&f=1&d=electroluxappliances.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15750&q=nosewing%20sulphid&ct=FR&kl=wt-wt&kp=-1	
2019-12-02 06:53:40	Earth	Chrome	Android	/ad_click?n=1&f=1&d=electroluxappliances.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15895&q=nosewing%20sulphid&ct=IT&kl=wt-wt&kp=-1	
2019-12-02 14:37:49	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.cellularoutfitter.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15296&q=nosewing%20amatorial%20callainite&ct=ES&kl=wt-wt&kp=-1	
2019-12-02 00:33:12	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.thriftbooks.com&sld=1&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15183&q=nosewing%20treed&ct=FR&kl=wt-wt&kp=-1	
2019-12-02 09:58:24	Earth	Chrome	Android	/ad_click?n=1&f=1&d=CommercialCoffeeMakers.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15290&q=nosewing%20lancer&ct=FR&kl=wt-wt&kp=-1	
2019-12-02 00:36:56	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.rakuten.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15871&q=nosewing%20luna%20rem&ct=DE&kl=wt-wt&kp=-1	
2019-12-02 13:57:20	Earth	Chrome	Android	/ad_click?n=1&f=1&d=www.rakuten.com&sld=0&st=mobile_search_intl&nt=0&r=0&adx=none&adx_name=none&ttc=15489&q=nosewing%20luna%20rem&ct=IT&kl=wt-wt&kp=-1	
